Campaign_ID,Channel,Region,Campaign_Type,Date,Budget,Leads_Generated,Conversions,Revenue,Cost_per_Lead,Conversion_Rate,ROI,Cost_per_Conversion,Revenue_per_Lead,Efficiency_Score
CMP_0482,Paid Ads,South,Consideration,2025-03-03,8731,983,387,308052,8.881993896236013,0.3936927772126144,34.28255640820066,22.560723514211887,313.3794506612411,13.890487619505244
CMP_0483,Social Media,East,Consideration,2025-04-16,21835,1472,315,472815,14.833559782608695,0.2139945652173913,20.65399587817724,69.31746031746032,321.2058423913044,4.633837433169721
CMP_0484,Referral,East,Consideration,2025-04-17,32798,4654,1547,1047319,7.0472711645896,0.3324022346368715,30.93240441490335,21.20103425985779,225.03631284916202,10.614402584842175
CMP_0485,Email,West,Conversion,2025-02-23,31113,5935,1203,2090814,5.2422914911541705,0.2026958719460825,66.2006556744769,25.86284289276808,352.2854254422915,13.621295497286559
CMP_0486,SEO,East,Consideration,2025-05-06,24477,3653,1053,1543698,6.700520120448946,0.2882562277580071,62.0672876578012,23.245014245014247,422.5836298932384,18.179538435166897
CMP_0487,Email,East,Consideration,2025-01-09,22266,1369,215,175010,16.26442658875091,0.1570489408327246,6.859965867241535,103.56279069767442,127.83783783783784,1.2343993144316507
CMP_0488,SEO,West,Awareness,2025-03-29,25792,2661,382,596684,9.69259676813228,0.1435550544907929,22.13446029776675,67.51832460732984,224.23299511461857,3.321068708660991
CMP_0489,Paid Ads,North,Conversion,2025-02-06,25452,3374,1286,974788,7.54356846473029,0.3811499703615886,37.2990727644193,19.791601866251945,288.91167753408416,14.597690449034742
CMP_0490,Social Media,West,Consideration,2025-02-18,48526,5361,2011,1017566,9.051669464652116,0.3751165827271031,19.969500886122905,24.13028344107409,189.8089908599142,7.866007513895385
CMP_0491,Email,North,Conversion,2025-02-10,46334,8110,2970,1627560,5.7131935881627625,0.3662145499383477,34.126688824621226,15.6006734006734,200.68557336621456,12.86390453873305
CMP_0492,Referral,South,Consideration,2025-01-17,16889,2908,836,551760,5.80777166437414,0.2874828060522696,31.669785067203502,20.202153110047846,189.73865199449793,9.392001484244199
CMP_0493,Paid Ads,North,Consideration,2025-03-29,29335,4158,1424,961200,7.055074555074556,0.3424723424723425,31.76632009544912,20.600421348314608,231.16883116883116,11.22155839728705
CMP_0494,Email,North,Consideration,2025-01-21,16254,1723,207,315675,9.433546140452698,0.1201392919326755,18.421373200442968,78.52173913043478,183.21242019733023,2.3332700246614593
CMP_0495,Referral,South,Awareness,2025-02-20,26074,2302,461,691500,11.326672458731538,0.2002606429192007,25.520671933727083,56.55965292841648,300.390964378801,5.311046812097388
CMP_0496,Email,North,Awareness,2025-02-28,16442,1083,210,200340,15.181902123730378,0.1939058171745152,11.18464906945627,78.29523809523809,184.98614958448752,2.3626743347976147
CMP_0497,SEO,West,Awareness,2025-06-16,42327,4369,1270,984250,9.68802929732204,0.2906843671320668,22.2534788669171,33.32834645669291,225.2803845273518,6.759422788048688
CMP_0498,Email,North,Conversion,2025-02-10,21199,2373,490,488530,8.933417614833544,0.2064896755162241,22.044954950705225,43.26326530612245,205.87020648967552,4.758545270057126
CMP_0499,Email,South,Conversion,2025-02-08,12291,1860,268,314900,6.608064516129033,0.1440860215053763,24.620372630379958,45.86194029850746,169.30107526881721,3.6915375617966815
CMP_0500,Email,West,Awareness,2025-05-21,45928,6830,1905,2954655,6.724450951683748,0.2789165446559297,63.33232450792545,24.109186351706036,432.599560761347,17.943349661434553
CMP_0501,Paid Ads,South,Conversion,2025-01-11,5112,309,106,196736,16.54368932038835,0.343042071197411,37.485133020344286,48.22641509433962,636.6860841423949,13.202019741606776
CMP_0502,Email,South,Consideration,2025-05-27,26515,2897,621,946404,9.152571625819814,0.2143596824301001,34.69315481802753,42.69726247987118,326.68415602347255,7.651173331720778
CMP_0503,Referral,East,Consideration,2025-05-19,24581,1899,265,453415,12.944181147972618,0.1395471300684571,17.445750783125177,92.75849056603774,238.76513954713008,2.5740515837431133
CMP_0504,SEO,East,Consideration,2025-03-18,31500,2315,368,204240,13.606911447084231,0.158963282937365,5.483809523809524,85.59782608695652,88.22462203023758,1.030687647845315
CMP_0505,SEO,South,Awareness,2025-05-07,37026,6446,1103,1153738,5.744027303754266,0.1711138690660875,30.16021174309944,33.56844968268359,178.98510704312753,5.33194439228028
CMP_0506,Email,South,Conversion,2025-02-15,21523,1211,230,376050,17.77291494632535,0.189925681255161,16.472006690517123,93.57826086956521,310.5284888521883,3.3183827735911957
CMP_0507,Paid Ads,South,Awareness,2025-02-14,6424,725,212,388596,8.860689655172413,0.2924137931034483,59.49128268991283,30.30188679245283,535.9944827586207,17.688485421050373
CMP_0508,Paid Ads,East,Conversion,2025-01-01,24552,1847,517,276595,13.292907417433677,0.2799133730373578,10.265681003584229,47.48936170212766,149.75365457498646,3.1534147692761483
CMP_0509,Referral,East,Consideration,2025-06-17,15808,2875,887,832006,5.498434782608696,0.3085217391304348,51.63195850202429,17.821871476888386,289.3933913043478,16.23810337088541
CMP_0510,Email,North,Awareness,2025-04-18,43811,5851,1221,1335774,7.487779866689455,0.2086822765339258,29.489466115815663,35.88124488124488,228.29841052811486,6.362611199352405
CMP_0511,SEO,North,Conversion,2025-01-19,11989,1015,352,650496,11.811822660098525,0.3467980295566502,53.25773625823672,34.05965909090909,640.8827586206896,18.81647602256091
CMP_0512,Paid Ads,South,Conversion,2025-03-17,28620,3587,578,465868,7.978812378031781,0.1611374407582938,15.27770789657582,49.515570934256054,129.87677725118485,2.6229481918652984
CMP_0513,Email,West,Consideration,2025-03-13,44029,7032,1692,1891656,6.261234357224119,0.2406143344709897,41.963864725521816,26.021867612293143,269.0068259385666,10.337721717233064
CMP_0514,Paid Ads,West,Awareness,2025-04-19,5887,1140,387,631584,5.164035087719299,0.3394736842105263,106.2845252250722,15.21188630490956,554.021052631579,36.4202730369324
CMP_0515,Paid Ads,East,Awareness,2025-01-12,36802,3057,470,890650,12.038599934576382,0.1537455021262675,23.20113037334928,78.30212765957447,291.34772652927705,3.7208149412738503
CMP_0516,SEO,East,Awareness,2025-06-10,24488,4479,595,509320,5.467291806206743,0.1328421522661308,19.79875857562888,41.156302521008406,113.71288233980799,2.7629518536501863
CMP_0517,Social Media,East,Consideration,2025-02-14,35013,6657,2430,1652400,5.259576385759351,0.3650292924740874,46.19389940879102,14.408641975308642,248.21991888237946,17.22715571028424
CMP_0518,Referral,South,Awareness,2025-03-31,21402,4012,813,1527627,5.334496510468594,0.202642073778664,70.37776843285674,26.324723247232473,380.7644566301097,14.46413901692735
CMP_0519,Referral,West,Consideration,2025-04-13,26205,3807,1161,658287,6.8833727344365645,0.3049645390070922,24.12066399542072,22.57105943152455,172.91489361702128,7.660911714915539
CMP_0520,SEO,North,Consideration,2025-01-08,31049,4485,482,381262,6.922853957636566,0.1074693422519509,11.279364874875196,64.41701244813278,85.0082497212932,1.3196552663745473
CMP_0521,Paid Ads,South,Consideration,2025-06-02,17253,1906,585,696735,9.051941238195171,0.306925498426023,39.38341158059468,29.49230769230769,365.5482686253935,12.394698727517255
CMP_0522,Email,North,Conversion,2025-04-01,23990,3907,761,517480,6.140261069874584,0.1947786025083184,20.570654439349727,31.52431011826544,132.44944970565652,4.201501926886395
CMP_0523,Paid Ads,North,Awareness,2025-06-23,12846,1666,194,385866,7.710684273709484,0.1164465786314525,29.037832788416623,66.21649484536083,231.6122448979592,3.497802857714781
CMP_0524,SEO,South,Awareness,2025-03-28,30027,4552,1287,1200771,6.596441124780316,0.2827328646748682,38.9897092616645,23.33100233100233,263.789762741652,11.306405057065513
CMP_0525,Referral,North,Consideration,2025-06-07,44200,5050,869,1726703,8.752475247524753,0.172079207920792,38.06567873303168,50.863060989643266,341.92138613861385,6.722391053268222
CMP_0526,Paid Ads,West,Consideration,2025-06-24,8765,1399,302,426726,6.265189421015011,0.215868477483917,47.685225328009125,29.02317880794702,305.02215868477487,10.509605467518767
CMP_0527,Referral,North,Awareness,2025-06-26,20950,3638,451,254815,5.758658603628367,0.1239692138537658,11.163007159904534,46.45232815964523,70.04260582737768,1.5078384357110899
CMP_0528,Email,West,Consideration,2025-06-24,14741,1060,152,234688,13.906603773584903,0.1433962264150943,14.92076521267214,96.98026315789474,221.40377358490565,2.2829776531378916
CMP_0529,Referral,West,Awareness,2025-03-25,27742,4853,919,811477,5.716464042860086,0.1893674016072532,28.25084709105328,30.187159956474428,167.21141561920462,5.539156908443841
CMP_0530,Referral,West,Conversion,2025-03-23,29703,3892,494,265772,7.631808838643371,0.1269270298047276,7.947648385684948,60.12753036437247,68.28674203494347,1.1356984333320566
CMP_0531,Social Media,East,Consideration,2025-05-26,43709,7723,2882,5210656,5.659588242910786,0.3731710475203936,118.21242764648014,15.166204024982651,674.6932539168716,44.48662650228613
CMP_0532,Social Media,North,Awareness,2025-03-09,42623,4888,497,656537,8.7199263502455,0.1016775777414075,14.403350303826572,85.7605633802817,134.31608019639935,1.5661753479954594
CMP_0533,Social Media,South,Consideration,2025-06-10,27931,2984,731,804831,9.360254691689008,0.2449731903485254,27.814972611077295,38.2093023255814,269.71548257372655,7.058895770340987
CMP_0534,Referral,South,Awareness,2025-05-07,28580,5351,732,939888,5.341057746215661,0.1367968603999252,31.88621413575927,39.04371584699454,175.64716875350402,4.49873084421151
CMP_0535,SEO,North,Awareness,2025-06-13,20166,1768,339,630201,11.406108597285067,0.1917420814479638,30.25066944361797,59.48672566371681,356.4485294117647,5.99206840576159
CMP_0536,Referral,East,Consideration,2025-03-23,34240,6047,2284,3907924,5.662311890193484,0.3777079543575327,113.13329439252335,14.99124343257443,646.2583099057384,43.10905314908606
CMP_0537,SEO,East,Conversion,2025-05-27,30991,3799,564,659880,8.157673071861016,0.1484601210844959,20.292633345164724,54.948581560283685,173.69834166886022,3.1611069246309302
CMP_0538,SEO,West,Awareness,2025-06-05,43556,5536,2157,3809262,7.867774566473988,0.3896315028901734,86.45665350353568,20.192860454334724,688.0892341040462,34.075867342327754
CMP_0539,Social Media,North,Awareness,2025-06-17,37969,3655,591,943236,10.388235294117647,0.1616963064295485,23.84226605915352,64.24534686971235,258.0673050615595,4.0169026651052615
CMP_0540,Paid Ads,North,Awareness,2025-03-25,15561,2115,682,666996,7.357446808510638,0.3224586288416076,41.86331212647002,22.816715542521994,315.3645390070922,13.821644855911375
CMP_0541,Email,South,Conversion,2025-04-23,21901,2163,571,605260,10.125288950531669,0.2639852057327785,26.63618099630154,38.35551663747811,279.82431807674527,7.295542925976967
CMP_0542,Social Media,North,Conversion,2025-03-17,45505,2543,929,557400,17.89421942587495,0.3653165552497051,11.24920338424349,48.98277717976319,219.18993314982305,4.474836784884861
CMP_0543,Social Media,East,Consideration,2025-05-02,35020,3179,846,856998,11.016042780748664,0.2661214218307643,23.471673329525984,41.39479905437352,269.58100031456433,6.51243650103145
CMP_0544,Paid Ads,North,Conversion,2025-05-23,30917,1575,410,276750,19.62984126984127,0.2603174603174603,7.951385968884432,75.40731707317073,175.71428571428572,2.3302020617413444
CMP_0545,Email,South,Consideration,2025-02-10,6988,1374,217,159929,5.085880640465794,0.1579330422125182,21.886233543216942,32.20276497695853,116.39665211062591,3.614492488266431
CMP_0546,Referral,West,Consideration,2025-06-16,49505,9646,1445,2036005,5.132179141613104,0.1498030271615177,40.127259872740126,34.259515570934255,211.07246527057848,6.160988027794887
CMP_0547,Referral,South,Conversion,2025-01-02,19256,2104,788,1246616,9.152091254752852,0.3745247148288973,63.73909430826755,24.436548223350254,592.4980988593156,24.246390834084995
CMP_0548,Social Media,South,Consideration,2025-01-29,27192,4330,858,1391676,6.279907621247113,0.1981524249422633,50.17961165048544,31.692307692307693,321.40323325635103,10.141364156146999
CMP_0549,Email,West,Conversion,2025-04-15,33230,3385,716,980920,9.816838995568686,0.2115214180206794,28.519109238639786,46.410614525139664,289.78434268833087,6.243923844864427
CMP_0550,Social Media,South,Consideration,2025-02-20,44930,6769,2219,2205686,6.637612645885655,0.327817993795243,48.09160916981972,20.24785939612438,325.85108583247154,16.093112830230456
CMP_0551,SEO,South,Conversion,2025-03-16,27625,4718,951,1375146,5.855235269181857,0.2015684612123781,48.7790407239819,29.048370136698214,291.4679949130988,10.033884639361336
CMP_0552,Social Media,North,Conversion,2025-01-10,37088,7121,2745,3442230,5.208257267237747,0.385479567476478,91.8125,13.511111111111111,483.3913776155034,35.77732235641062
CMP_0553,Social Media,North,Consideration,2025-05-22,19114,2103,675,1228500,9.088920589633856,0.3209700427960057,63.27226116982317,28.317037037037036,584.1654778887304,20.6294704182742
CMP_0554,Referral,West,Awareness,2025-02-20,46167,7732,2158,1532180,5.970900155199172,0.2790998448008277,32.187774817510345,21.393419833178868,198.16088980858768,9.262702800851956
CMP_0555,Referral,North,Consideration,2025-04-28,43401,3901,1421,2338966,11.125608818251733,0.3642655729300179,52.89198405566692,30.542575650950035,599.5811330428095,19.630994448372903
CMP_0556,Referral,North,Conversion,2025-05-01,10755,2135,245,429240,5.037470725995316,0.1147540983606557,38.91073919107392,43.89795918367347,201.04918032786884,4.579920890778975
CMP_0557,SEO,South,Awareness,2025-02-08,15825,852,150,286650,18.573943661971832,0.176056338028169,17.113744075829384,105.5,336.443661971831,3.189039449969962
CMP_0558,Referral,East,Consideration,2025-01-28,27693,3891,931,594909,7.117193523515806,0.2392701105114366,20.48228794280143,29.745435016111706,152.89360061680802,5.140069410112601
CMP_0559,Email,North,Consideration,2025-01-03,9117,1357,228,237120,6.718496683861459,0.1680176860722181,25.008555445870357,39.98684210526316,174.73839351510685,4.369897304096124
CMP_0560,Paid Ads,East,Consideration,2025-03-25,29729,4554,1471,2815494,6.528107158541941,0.3230127360562143,93.7053045847489,20.210061182868795,618.2463768115942,30.591019552956883
CMP_0561,Email,North,Awareness,2025-06-04,37182,2530,950,730550,14.696442687747036,0.375494071146245,18.64794793179496,39.13894736842105,288.75494071146244,7.377687958579133
CMP_0562,Email,North,Conversion,2025-04-27,33890,6465,1468,2253380,5.242072699149265,0.2270688321732405,65.4910002950723,23.085831062670298,348.5506573859242,15.098033787032659
CMP_0563,Referral,West,Consideration,2025-01-02,34340,2650,536,1024832,12.958490566037735,0.2022641509433962,28.843680838672103,64.06716417910448,386.7290566037736,6.036306765859716
CMP_0564,Paid Ads,West,Consideration,2025-04-03,6518,934,362,673320,6.9785867237687365,0.3875802997858672,102.30162626572567,18.005524861878452,720.8993576017131,40.037675276437575
CMP_0565,Paid Ads,West,Consideration,2025-06-15,35949,2998,699,702495,11.990993995997332,0.2331554369579719,18.541433697738466,51.42918454935622,234.32121414276185,4.556191512581449
CMP_0566,Paid Ads,East,Consideration,2025-05-11,27547,2646,652,1062108,10.410808767951623,0.2464096749811035,37.55621301775148,42.25,401.4013605442177,9.500623918206337
CMP_0567,SEO,South,Consideration,2025-05-24,21346,2817,578,306918,7.577564785232517,0.2051828186013489,13.378244167525532,36.930795847750865,108.9520766773163,2.950168664831295
CMP_0568,Referral,North,Conversion,2025-04-04,7600,855,318,507846,8.88888888888889,0.3719298245614035,65.82184210526316,23.89937106918239,593.9719298245614,24.85303601108033
CMP_0569,Paid Ads,North,Conversion,2025-02-09,34267,2536,686,1162084,13.512223974763408,0.2705047318611987,32.91262730907287,49.95189504373178,458.23501577287067,9.17352615694952
CMP_0570,SEO,North,Consideration,2025-01-02,41322,3125,1027,1634984,13.22304,0.32864,38.56691350854266,40.23563777994158,523.19488,13.00327045544746
CMP_0571,Social Media,East,Awareness,2025-03-22,31990,3605,1238,1624256,8.87378640776699,0.3434119278779473,49.77386683338543,25.840064620355413,450.55644937586686,17.436351495071058
CMP_0572,Social Media,West,Conversion,2025-06-18,21193,3467,702,604422,6.112777617536775,0.2024805307182001,27.51988864247629,30.18945868945869,174.33573694837034,5.774722188352569
CMP_0573,SEO,South,Awareness,2025-01-12,35109,6484,1492,2918352,5.414713140037014,0.230104873534855,82.12261813210289,23.531501340482574,450.08513263417643,19.126919533173584
CMP_0574,SEO,East,Conversion,2025-06-12,24233,1517,537,766836,15.974291364535269,0.3539881344759393,30.644286716461025,45.12662942271881,505.4950560316414,11.201702021581786
CMP_0575,Referral,West,Consideration,2025-03-06,21194,2309,482,288718,9.17886530965786,0.2087483759203118,12.622629045956405,43.97095435684647,125.04027717626678,2.843701689108266
CMP_0576,Referral,East,Conversion,2025-02-24,39510,2569,868,440944,15.379525107045543,0.3378746594005449,10.160313844596304,45.5184331797235,171.64032697547685,3.7707872390461628
CMP_0577,Social Media,South,Consideration,2025-02-14,6306,330,126,150696,19.10909090909091,0.3818181818181818,22.89724072312084,50.04761904761905,456.6545454545454,9.12440100337341
CMP_0578,Paid Ads,West,Conversion,2025-04-11,8849,1320,378,586656,6.703787878787879,0.2863636363636364,65.29630466719404,23.41005291005291,444.43636363636364,18.9848508819692
CMP_0579,Social Media,East,Consideration,2025-03-03,17360,2436,785,1285045,7.126436781609195,0.3222495894909688,73.02332949308756,22.11464968152866,527.5225779967159,23.853987541902193
CMP_0580,Paid Ads,South,Consideration,2025-02-18,34231,2548,870,836070,13.434458398744113,0.3414442700156986,23.424352195378457,39.345977011494256,328.12794348508635,8.339555105957324
CMP_0581,Paid Ads,North,Consideration,2025-05-07,41963,3569,1261,1790620,11.757635191930513,0.3533202577752872,41.67140099611562,33.27755749405234,501.7147660409078,15.076670399580218
CMP_0582,Referral,South,Consideration,2025-06-02,23689,1268,277,461482,18.68217665615142,0.2184542586750788,18.48085609354553,85.51985559566786,363.9447949526814,4.255675976271381
CMP_0583,Email,North,Awareness,2025-01-23,34084,5972,689,612521,5.707300736771601,0.1153717347622237,16.97092477408755,49.46879535558781,102.56547220361688,2.0733367664679037
CMP_0584,Email,East,Consideration,2025-06-01,45387,8905,1964,2221284,5.09679955081415,0.2205502526670409,47.94097428779166,23.109470468431773,249.44233576642335,10.793944244943606
CMP_0585,SEO,West,Awareness,2025-02-07,14280,1004,303,357843,14.223107569721115,0.301792828685259,24.05903361344538,47.12871287128713,356.41733067729086,7.562636638320668
CMP_0586,Referral,West,Awareness,2025-01-28,7642,647,152,99712,11.811437403400308,0.2349304482225656,12.04789322166972,50.276315789473685,154.11437403400308,3.0653474029270438
CMP_0587,Paid Ads,East,Consideration,2025-01-21,47137,8496,2758,2300172,5.548140301318267,0.324623352165725,47.79759000360651,17.091007976794778,270.7358757062147,15.840837244579419
CMP_0588,Email,West,Awareness,2025-04-17,19296,3646,755,573045,5.292375205704882,0.2070762479429511,28.697605721393035,25.557615894039735,157.17087218869995,6.14966876567519
CMP_0589,Paid Ads,West,Conversion,2025-05-26,20438,2308,670,389270,8.85528596187175,0.2902946273830156,18.0463841863196,30.5044776119403,168.66117850953205,5.5290630003614085
CMP_0590,Email,North,Consideration,2025-06-13,42525,2449,381,477393,17.364230298080848,0.1555737035524703,10.226172839506171,111.61417322834646,194.9338505512454,1.7464972853621281
CMP_0591,Email,East,Awareness,2025-04-09,7994,446,144,282816,17.923766816143498,0.3228699551569506,34.37853390042532,55.513888888888886,634.1165919282511,11.42266565394898
CMP_0592,Email,South,Consideration,2025-06-22,39039,5312,1400,2373000,7.349209337349397,0.2635542168674699,59.78536847767617,27.885,446.72439759036143,16.020240186134533
CMP_0593,Referral,North,Consideration,2025-04-29,6813,742,119,208726,9.181940700808624,0.160377358490566,29.636430353735506,57.252100840336134,281.3018867924528,4.913389773712298
CMP_0594,Social Media,East,Consideration,2025-03-14,32491,1764,330,402270,18.41893424036281,0.1870748299319728,11.380967037025638,98.45757575757575,228.04421768707482,2.3161673028449323
CMP_0595,Paid Ads,North,Awareness,2025-05-02,23845,3278,1063,610162,7.274252593044539,0.3242830994508847,24.588676871461523,22.431796801505175,186.13849908480782,8.29797544672471
CMP_0596,Referral,South,Conversion,2025-01-30,46243,2390,585,1048905,19.34853556485356,0.2447698744769874,21.682460048007265,79.04786324786325,438.8723849372385,5.551982898780021
CMP_0597,Referral,South,Conversion,2025-04-18,42164,7088,1168,1314000,5.948645598194131,0.164785553047404,30.164026183474054,36.09931506849315,185.38374717832957,5.135381289827553
CMP_0598,Referral,East,Awareness,2025-04-08,47051,4515,1761,987921,10.421040974529346,0.3900332225913621,19.99681196999001,26.7183418512209,218.80863787375415,8.18945423680009
CMP_0599,Referral,South,Consideration,2025-02-01,18318,1026,322,442106,17.853801169590643,0.3138401559454191,23.135058412490448,56.88819875776397,430.9025341130604,7.574550495927801
CMP_0600,Referral,North,Awareness,2025-06-05,22200,3069,1188,972972,7.233626588465298,0.3870967741935484,42.82756756756757,18.68686868686869,317.03225806451616,16.965510026155187
CMP_0601,SEO,South,Awareness,2025-06-21,5082,557,127,76327,9.123877917414722,0.2280071813285457,14.019086973632428,40.01574803149607,137.032315978456,3.424459686986209
CMP_0602,Paid Ads,North,Awareness,2025-03-20,6920,1356,328,640256,5.103244837758112,0.2418879056047197,91.52254335260116,21.097560975609756,472.165191740413,22.380084232782583
CMP_0603,Referral,North,Consideration,2025-02-10,45585,6000,2216,3042568,7.5975,0.3693333333333333,65.74493802786004,20.570848375451263,507.0946666666667,24.651130444956312
CMP_0604,Paid Ads,South,Awareness,2025-03-04,16683,1522,391,568123,10.961235216819974,0.2568988173455979,33.05400707306839,42.667519181585675,373.27398160315374,8.748434142949895
CMP_0605,SEO,East,Consideration,2025-01-23,16336,2555,797,600938,6.393737769080235,0.3119373776908024,35.786116552399605,20.496863237139273,235.20078277886498,11.474964732783752
CMP_0606,SEO,West,Awareness,2025-04-14,20596,1868,328,350632,11.025695931477516,0.1755888650963597,16.02427655855506,62.792682926829265,187.70449678800856,2.9892734000032437
CMP_0607,Paid Ads,South,Conversion,2025-03-16,7093,1316,307,187577,5.389817629179332,0.2332826747720364,25.445368673339917,23.104234527687296,142.53571428571428,6.169246339449357
CMP_0608,Email,North,Awareness,2025-02-17,17905,1901,260,385840,9.41872698579695,0.1367701209889532,20.549287908405475,68.86538461538461,202.96685954760653,2.947298714458403
CMP_0609,Social Media,North,Awareness,2025-06-09,29351,3888,629,1154844,7.5491255144032925,0.1617798353909465,38.34598480460632,46.66295707472178,297.02777777777777,6.365386944983893
CMP_0610,Email,South,Conversion,2025-02-26,35981,2072,207,309879,17.36534749034749,0.0999034749034749,7.612295378116228,173.82125603864733,149.55550193050192,0.8603982351689474
CMP_0611,Email,East,Consideration,2025-04-28,13367,1522,170,163200,8.78252299605782,0.1116951379763469,11.20917184110122,78.62941176470588,107.22733245729303,1.3637051333687302
CMP_0612,Email,East,Consideration,2025-04-10,10285,1798,706,852142,5.720244716351502,0.3926585094549499,81.85289256198347,14.567988668555241,473.9388209121246,32.53289329741954
CMP_0613,Referral,North,Awareness,2025-05-04,48664,8314,1435,1988910,5.853259562184268,0.1726004330045706,39.87025316455696,33.91219512195122,239.22420014433484,7.054223393208954
CMP_0614,SEO,North,Conversion,2025-06-10,42705,3572,1068,2119980,11.95548712206047,0.2989921612541993,48.642430628732,39.985955056179776,593.4994400895856,14.84269762359624
CMP_0615,Email,East,Consideration,2025-06-01,21753,1825,641,1035215,11.91945205479452,0.3512328767123288,46.58952788121179,33.93603744149766,567.241095890411,16.715006779099593
CMP_0616,SEO,West,Awareness,2025-06-16,23485,4053,1074,1691550,5.79447322970639,0.2649888971132494,71.02682563338301,21.866852886405958,417.35751295336786,19.08630908715849
CMP_0617,Paid Ads,South,Conversion,2025-02-03,17977,3407,497,506443,5.276489580275903,0.14587613736425,27.17171941925794,36.17102615694165,148.64778397417084,4.109581611790782
CMP_0618,Social Media,North,Consideration,2025-06-05,24874,1599,509,667299,15.555972482801751,0.3183239524702939,25.827168931414327,48.86836935166994,417.32270168855536,8.53973044783608
CMP_0619,Paid Ads,North,Consideration,2025-06-14,12674,1489,417,675957,8.511752854264607,0.2800537273337811,52.33414865078112,30.39328537170264,453.9670920080591,14.936427123825206
CMP_0620,Paid Ads,East,Conversion,2025-01-07,34038,3424,1093,803355,9.941004672897195,0.3192172897196261,22.60170985369293,31.14181152790485,234.62470794392524,7.534073852244852
CMP_0621,Referral,South,Conversion,2025-06-14,34315,6197,2050,3888850,5.537356785541391,0.3308052283362918,112.32799067463208,16.7390243902439,627.5375181539455,37.489491832014814
CMP_0622,Social Media,East,Conversion,2025-02-25,8676,542,212,302312,16.00738007380074,0.3911439114391143,33.84462886122637,40.924528301886795,557.7712177121771,13.629264425424335
CMP_0623,Paid Ads,South,Conversion,2025-03-06,7426,606,164,173184,12.254125412541256,0.2706270627062706,22.32130352814436,45.28048780487805,285.7821782178218,6.311375872303094
CMP_0624,Paid Ads,South,Awareness,2025-02-16,29473,4800,971,1114708,6.140208333333334,0.2022916666666666,36.821327995114174,30.353244078269825,232.23083333333332,7.650939475678305
CMP_0625,Social Media,South,Conversion,2025-05-28,7962,459,135,98955,17.34640522875817,0.2941176470588235,11.428409947249436,58.977777777777774,215.58823529411765,3.655414690367481
CMP_0626,Social Media,North,Consideration,2025-01-19,34943,4328,521,810155,8.073706099815157,0.1203789279112754,22.18504421486421,67.06909788867563,187.18923290203327,2.7909907661608715
CMP_0627,Paid Ads,West,Consideration,2025-06-06,5859,681,251,454812,8.603524229074889,0.368575624082232,76.62621607782899,23.342629482071715,667.8590308370044,28.61113103602801
CMP_0628,Social Media,East,Awareness,2025-05-26,49816,4989,677,729806,9.985167368210062,0.135698536780918,13.650032118194956,73.5834564254062,146.28302264982963,1.987987922232509
CMP_0629,Paid Ads,West,Consideration,2025-06-12,9138,997,197,205077,9.165496489468405,0.197592778335005,21.442219304005253,46.38578680203046,205.6940822467402,4.434420464281881
CMP_0630,Paid Ads,East,Consideration,2025-06-20,40192,5204,1793,1099109,7.723289777094543,0.3445426594926979,26.34646198248408,22.41606246514222,211.20465026902383,9.42202273916102
CMP_0631,Referral,South,Conversion,2025-05-06,30640,2273,634,445702,13.479982402111746,0.278926528816542,13.546409921671016,48.32807570977918,196.08534975802903,4.057379626194203
CMP_0632,Email,North,Consideration,2025-05-19,15409,2092,456,707712,7.365678776290631,0.2179732313575526,44.9284833538841,33.791666666666664,338.2944550669216,10.01117992799768
CMP_0633,Paid Ads,West,Awareness,2025-02-18,9017,1540,372,424824,5.855194805194805,0.2415584415584415,46.11367417101032,24.239247311827956,275.85974025974025,11.380705708841454
CMP_0634,SEO,North,Conversion,2025-04-23,15451,2534,903,878619,6.097474348855564,0.356353591160221,55.86486311565594,17.110741971207087,346.73204419889504,20.263998182098387
CMP_0635,Email,East,Conversion,2025-02-07,33327,2435,491,587236,13.68665297741273,0.2016427104722792,16.620427881297445,67.87576374745417,241.164681724846,3.553030837666138
CMP_0636,Email,North,Awareness,2025-03-05,15278,1105,398,299296,13.826244343891403,0.3601809954751131,18.58999869092813,38.38693467336683,270.8561085972851,7.0559452298546566
CMP_0637,Email,North,Conversion,2025-03-10,29944,2701,341,478764,11.08626434653832,0.1262495372084413,14.988645471546889,87.81231671554252,177.2543502406516,2.0185590913726355
CMP_0638,Referral,West,Conversion,2025-05-16,48764,5079,1691,1496535,9.601102579247884,0.3329395550305178,29.68934049708801,28.83737433471319,294.65150620200825,10.217695369280534
CMP_0639,Paid Ads,South,Awareness,2025-06-11,6134,682,241,135201,8.994134897360704,0.3533724340175953,21.04124551679165,25.452282157676347,198.24193548387098,7.788768577048078
CMP_0640,Referral,North,Conversion,2025-06-25,35131,5338,824,835536,6.581303859123267,0.15436493068565,22.783439127835816,42.63470873786408,156.52603971524917,3.671328932434753
CMP_0641,Paid Ads,South,Awareness,2025-04-26,42887,2508,574,533246,17.100079744816586,0.2288676236044657,11.433744491337702,74.71602787456446,212.61802232854865,2.845681554237576
CMP_0642,Referral,East,Awareness,2025-03-06,43462,2399,359,387361,18.11671529804085,0.149645685702376,7.912636325985919,121.06406685236769,161.4676948728637,1.3337375744180677
